ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000109336,Samd4b,233033,2665.249872,0.221995392,0.087994951,2.52281966,0.011641809,0.033729437,sterile alpha motif domain containing 4B [Source:MGI Symbol;Acc:MGI:2448542],protein_coding,7
ENSMUSG00000027248,Pdia3,14827,20716.41836,0.221679936,0.076522193,2.896936517,0.00376826,0.012901396,protein disulfide isomerase associated 3 [Source:MGI Symbol;Acc:MGI:95834],protein_coding,2
ENSMUSG00000036323,Srp72,66661,3553.603394,0.221597574,0.092902154,2.385279177,0.017066165,0.046297997,signal recognition particle 72 [Source:MGI Symbol;Acc:MGI:1333795],protein_coding,5
ENSMUSG00000021288,Klc1,16593,2766.639222,0.22120771,0.088006378,2.513541814,0.011952561,0.034449053,kinesin light chain 1 [Source:MGI Symbol;Acc:MGI:107978],protein_coding,12
ENSMUSG00000079477,Rab7,19349,11266.96112,0.220173355,0.090781033,2.425323314,0.015294759,0.042334322,"RAB7, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105068]",protein_coding,6
ENSMUSG00000070372,Capza1,12340,6363.844745,0.220109541,0.081031392,2.716349007,0.00660063,0.020940963,"capping protein (actin filament) muscle Z-line, alpha 1 [Source:MGI Symbol;Acc:MGI:106227]",protein_coding,3
ENSMUSG00000024691,Fam111a,107373,5719.898181,0.21960634,0.08121859,2.703892545,0.006853245,0.021582266,"family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]",protein_coding,19
ENSMUSG00000038467,Chmp4b,75608,4512.396002,0.21888444,0.082496087,2.653270577,0.007971594,0.024476136,charged multivesicular body protein 4B [Source:MGI Symbol;Acc:MGI:1922858],protein_coding,2
ENSMUSG00000027479,Mapre1,13589,5711.515068,0.21886373,0.083501406,2.62107837,0.008765211,0.026507614,"microtubule-associated protein, RP/EB family, member 1 [Source:MGI Symbol;Acc:MGI:891995]",protein_coding,2
ENSMUSG00000029071,Dvl1,13542,2623.462145,0.218323836,0.090018914,2.42531071,0.01529529,0.042334322,dishevelled segment polarity protein 1 [Source:MGI Symbol;Acc:MGI:94941],protein_coding,4
ENSMUSG00000037119,Fam91a1,210998,6807.938752,0.218035287,0.07489531,2.911200817,0.003600425,0.012408657,"family with sequence similarity 91, member A1 [Source:MGI Symbol;Acc:MGI:1277178]",protein_coding,15
ENSMUSG00000020048,Hsp90b1,22027,34199.02889,0.216881868,0.068896879,3.147920055,0.001644367,0.006274058,"heat shock protein 90, beta (Grp94), member 1 [Source:MGI Symbol;Acc:MGI:98817]",protein_coding,10
ENSMUSG00000037242,Clic4,29876,12687.3974,0.216699957,0.086370541,2.508956816,0.012108829,0.034793523,chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754],protein_coding,4
ENSMUSG00000001847,Rac1,19353,10259.83153,0.216584317,0.079111425,2.737712238,0.006186818,0.019836764,Rac family small GTPase 1 [Source:MGI Symbol;Acc:MGI:97845],protein_coding,5
ENSMUSG00000041763,Tpp2,22019,3520.918155,0.216291453,0.091889522,2.353820648,0.018581574,0.049727781,tripeptidyl peptidase II [Source:MGI Symbol;Acc:MGI:102724],protein_coding,1
ENSMUSG00000030678,Maz,17188,4694.483467,0.214992632,0.088501437,2.429255818,0.015129853,0.041955271,MYC-associated zinc finger protein (purine-binding transcription factor) [Source:MGI Symbol;Acc:MGI:1338823],protein_coding,7
ENSMUSG00000037111,Setd7,73251,4436.86974,0.212116326,0.081396123,2.605975783,0.009161294,0.027535816,SET domain containing (lysine methyltransferase) 7 [Source:MGI Symbol;Acc:MGI:1920501],protein_coding,3
ENSMUSG00000003131,Pafah1b2,18475,5584.162471,0.210941663,0.085264483,2.47396871,0.01336214,0.037804731,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 2 [Source:MGI Symbol;Acc:MGI:108415]",protein_coding,9
ENSMUSG00000029313,Aff1,17355,4867.082437,0.210589323,0.087029465,2.419747407,0.015531291,0.042826559,"AF4/FMR2 family, member 1 [Source:MGI Symbol;Acc:MGI:1100819]",protein_coding,5
ENSMUSG00000020290,Xpo1,103573,8022.911098,0.210365631,0.084331977,2.494494243,0.012613677,0.036087695,exportin 1 [Source:MGI Symbol;Acc:MGI:2144013],protein_coding,11
ENSMUSG00000004364,Cul3,26554,4486.878075,0.210099011,0.086372842,2.432466115,0.014996395,0.041654906,cullin 3 [Source:MGI Symbol;Acc:MGI:1347360],protein_coding,1
ENSMUSG00000034908,Sidt2,214597,3678.429596,0.208816042,0.086392326,2.417067028,0.015646136,0.043037295,"SID1 transmembrane family, member 2 [Source:MGI Symbol;Acc:MGI:2446134]",protein_coding,9
ENSMUSG00000021546,Hnrnpk,15387,20288.75397,0.20756787,0.082705687,2.509717014,0.012082795,0.034763934,heterogeneous nuclear ribonucleoprotein K [Source:MGI Symbol;Acc:MGI:99894],protein_coding,13
ENSMUSG00000034101,Ctnnd1,12388,6604.299712,0.199441701,0.078872181,2.528669777,0.01144957,0.033274292,"catenin (cadherin associated protein), delta 1 [Source:MGI Symbol;Acc:MGI:105100]",protein_coding,2
ENSMUSG00000034560,Washc4,319277,3421.110698,0.198111713,0.081884301,2.419410189,0.015545699,0.042848957,WASH complex subunit 4 [Source:MGI Symbol;Acc:MGI:2441787],protein_coding,10
ENSMUSG00000020821,Kif1c,16562,8419.113481,0.197315773,0.081080239,2.433586486,0.014950063,0.041561051,kinesin family member 1C [Source:MGI Symbol;Acc:MGI:1098260],protein_coding,11
ENSMUSG00000056579,Tug1,NA,4279.157866,0.193451491,0.080967383,2.389252123,0.016882712,0.045903661,taurine upregulated gene 1 [Source:MGI Symbol;Acc:MGI:2144114],protein_coding,11
ENSMUSG00000020612,Prkar1a,19084,12562.60258,0.18784366,0.077248325,2.43168587,0.015028735,0.041727248,"protein kinase, cAMP dependent regulatory, type I, alpha [Source:MGI Symbol;Acc:MGI:104878]",protein_coding,11
ENSMUSG00000024811,Tnks2,74493,8783.00831,0.175306063,0.070816472,2.475498387,0.013305036,0.037683388,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2 [Source:MGI Symbol;Acc:MGI:1921743]",protein_coding,19
ENSMUSG00000034707,Gns,75612,10138.58685,-0.198243905,0.082686749,-2.397529321,0.01650606,0.044999552,glucosamine (N-acetyl)-6-sulfatase [Source:MGI Symbol;Acc:MGI:1922862],protein_coding,10
ENSMUSG00000019923,Zwint,52696,4282.160378,-0.200849077,0.084967395,-2.363837053,0.018086766,0.048658429,ZW10 interactor [Source:MGI Symbol;Acc:MGI:1289227],protein_coding,10
ENSMUSG00000022673,Mcm4,17217,9049.149913,-0.212848765,0.078186866,-2.722308441,0.00648276,0.020646081,minichromosome maintenance complex component 4 [Source:MGI Symbol;Acc:MGI:103199],protein_coding,16
ENSMUSG00000003166,Dgcr2,13356,3600.300355,-0.213586254,0.085711352,-2.491924932,0.012705289,0.036302781,DiGeorge syndrome critical region gene 2 [Source:MGI Symbol;Acc:MGI:892866],protein_coding,16
ENSMUSG00000053929,Cyhr1,54151,3121.945485,-0.214085627,0.090888353,-2.355479231,0.018498831,0.049565799,cysteine and histidine rich 1 [Source:MGI Symbol;Acc:MGI:1859320],protein_coding,15
ENSMUSG00000029227,Fip1l1,66899,3546.852464,-0.216420857,0.087871039,-2.462937267,0.013780402,0.038814117,FIP1 like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914149],protein_coding,5
ENSMUSG00000036402,Gng12,14701,5123.621456,-0.218066839,0.081606076,-2.672188768,0.007535824,0.023376399,"guanine nucleotide binding protein (G protein), gamma 12 [Source:MGI Symbol;Acc:MGI:1336171]",protein_coding,6
ENSMUSG00000021709,Erbin,59079,5895.890686,-0.219877086,0.093375345,-2.354765984,0.018534374,0.049640963,Erbb2 interacting protein [Source:MGI Symbol;Acc:MGI:1890169],protein_coding,13
ENSMUSG00000049076,Acap2,78618,3894.677241,-0.223399119,0.09222975,-2.422202359,0.015426757,0.042600348,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:MGI Symbol;Acc:MGI:1925868]",protein_coding,16
ENSMUSG00000029578,Wipi2,74781,3076.890149,-0.224622239,0.093403484,-2.404859313,0.016178693,0.044234442,"WD repeat domain, phosphoinositide interacting 2 [Source:MGI Symbol;Acc:MGI:1923831]",protein_coding,5
ENSMUSG00000024271,Elp2,58523,2379.312821,-0.224639288,0.092032375,-2.440872456,0.014651828,0.040851911,elongator acetyltransferase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1889642],protein_coding,18
ENSMUSG00000060227,Casc4,319996,2236.905796,-0.228096669,0.09471975,-2.408121513,0.016034843,0.043913604,cancer susceptibility candidate 4 [Source:MGI Symbol;Acc:MGI:2443129],protein_coding,2
ENSMUSG00000031441,Atp11a,50770,4697.212666,-0.229604765,0.089591124,-2.562807064,0.010382973,0.030638091,"ATPase, class VI, type 11A [Source:MGI Symbol;Acc:MGI:1354735]",protein_coding,8
ENSMUSG00000030894,Tpp1,12751,6824.848893,-0.229913202,0.0901815,-2.549449745,0.010789306,0.03164688,tripeptidyl peptidase I [Source:MGI Symbol;Acc:MGI:1336194],protein_coding,7
ENSMUSG00000053436,Mapk14,26416,2677.03865,-0.233877771,0.092893748,-2.517691177,0.011812684,0.034120098,mitogen-activated protein kinase 14 [Source:MGI Symbol;Acc:MGI:1346865],protein_coding,17
ENSMUSG00000027829,Ccnl1,56706,2791.999959,-0.235547687,0.098576437,-2.389492804,0.016871654,0.045892423,cyclin L1 [Source:MGI Symbol;Acc:MGI:1922664],protein_coding,3
ENSMUSG00000037236,Matr3,17184,7417.742481,-0.236414432,0.090638814,-2.608313386,0.009098961,0.027391944,matrin 3 [Source:MGI Symbol;Acc:MGI:1298379],protein_coding,18
ENSMUSG00000026842,Abl1,11350,4051.252035,-0.237093677,0.086292057,-2.747572443,0.006003824,0.019357989,"c-abl oncogene 1, non-receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:87859]",protein_coding,2
ENSMUSG00000021215,Net1,56349,2398.623579,-0.238222583,0.09854271,-2.417455151,0.01562946,0.043007783,neuroepithelial cell transforming gene 1 [Source:MGI Symbol;Acc:MGI:1927138],protein_coding,13
ENSMUSG00000018412,Kansl1,76719,2170.608103,-0.241493728,0.098643922,-2.448135913,0.014359748,0.04019037,KAT8 regulatory NSL complex subunit 1 [Source:MGI Symbol;Acc:MGI:1923969],protein_coding,11
ENSMUSG00000022536,Glyr1,74022,3968.727591,-0.243940971,0.102618769,-2.377157451,0.017446639,0.0472528,glyoxylate reductase 1 homolog (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1921272],protein_coding,16
ENSMUSG00000022471,Xrcc6,14375,2098.515738,-0.244312486,0.09701966,-2.518175043,0.011796468,0.034080685,X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606],protein_coding,15
ENSMUSG00000044792,Isca1,69046,1712.301313,-0.244569104,0.099900376,-2.448129975,0.014359984,0.04019037,iron-sulfur cluster assembly 1 [Source:MGI Symbol;Acc:MGI:1916296],protein_coding,13
ENSMUSG00000044700,Tmem201,230917,1548.611341,-0.245562679,0.103579638,-2.370762097,0.017751453,0.04796512,transmembrane protein 201 [Source:MGI Symbol;Acc:MGI:1196277],protein_coding,4
ENSMUSG00000031749,St3gal2,20444,4090.518354,-0.246144314,0.094655915,-2.600411332,0.009311208,0.027872642,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:MGI Symbol;Acc:MGI:99427]",protein_coding,8
ENSMUSG00000044934,Zfp367,238673,3177.178435,-0.246775402,0.095601014,-2.581305281,0.00984275,0.029200011,zinc finger protein 367 [Source:MGI Symbol;Acc:MGI:2442266],protein_coding,13
ENSMUSG00000061755,Bod1l,665775,3354.455155,-0.246791183,0.098114879,-2.515328825,0.011892141,0.034334639,biorientation of chromosomes in cell division 1-like [Source:MGI Symbol;Acc:MGI:2444804],protein_coding,5
ENSMUSG00000045817,Zfp36l2,12193,7480.968434,-0.246984368,0.096225206,-2.566732547,0.010266176,0.030327204,"zinc finger protein 36, C3H type-like 2 [Source:MGI Symbol;Acc:MGI:107945]",protein_coding,17
ENSMUSG00000026181,Ppm1f,68606,2266.933351,-0.247032264,0.103491957,-2.386970641,0.016987848,0.046142197,protein phosphatase 1F (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:1918464],protein_coding,16
ENSMUSG00000028759,Hp1bp3,15441,8254.475149,-0.247953679,0.09836395,-2.520777986,0.011709571,0.033866541,"heterochromatin protein 1, binding protein 3 [Source:MGI Symbol;Acc:MGI:109369]",protein_coding,4
ENSMUSG00000034297,Med13,327987,4922.012603,-0.248187008,0.09386771,-2.644008333,0.008193064,0.025051687,mediator complex subunit 13 [Source:MGI Symbol;Acc:MGI:3029632],protein_coding,11
ENSMUSG00000033565,Rbfox2,93686,9156.549442,-0.24845626,0.100476553,-2.472778489,0.013406721,0.037922768,"RNA binding protein, fox-1 homolog (C. elegans) 2 [Source:MGI Symbol;Acc:MGI:1933973]",protein_coding,15
ENSMUSG00000039449,Prpf18,67229,1323.508649,-0.249956371,0.105806983,-2.362380663,0.018157986,0.048800509,pre-mRNA processing factor 18 [Source:MGI Symbol;Acc:MGI:1914479],protein_coding,2
ENSMUSG00000035967,Ints6l,236790,1546.001709,-0.251279393,0.10118127,-2.483457586,0.013011383,0.03701302,integrator complex subunit 6 like [Source:MGI Symbol;Acc:MGI:2442593],protein_coding,X
ENSMUSG00000026657,Frmd4a,209630,3910.183217,-0.254050954,0.096976027,-2.619729452,0.008799955,0.026600548,FERM domain containing 4A [Source:MGI Symbol;Acc:MGI:1919850],protein_coding,2
ENSMUSG00000017802,Retreg3,67998,1868.636724,-0.255180079,0.09758842,-2.614860228,0.008926398,0.026933622,reticulophagy regulator family member 3 [Source:MGI Symbol;Acc:MGI:1915248],protein_coding,11
ENSMUSG00000005609,Ctr9,22083,2280.458237,-0.257160961,0.099164324,-2.593281052,0.009506505,0.028380343,"CTR9 homolog, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:109345]",protein_coding,7
ENSMUSG00000002833,Hdgfl2,15193,2760.028707,-0.25928365,0.098427202,-2.634268231,0.008431885,0.025622337,HDGF like 2 [Source:MGI Symbol;Acc:MGI:1194492],protein_coding,17
ENSMUSG00000057110,Cntrl,26920,1528.66699,-0.259560396,0.107181107,-2.421699152,0.015448134,0.04264161,centriolin [Source:MGI Symbol;Acc:MGI:1889576],protein_coding,2
ENSMUSG00000026516,Nvl,67459,3000.368331,-0.260939758,0.088295041,-2.955316117,0.003123488,0.010996504,nuclear VCP-like [Source:MGI Symbol;Acc:MGI:1914709],protein_coding,1
ENSMUSG00000030042,Pole4,66979,1651.175136,-0.262687046,0.104012702,-2.525528542,0.01155244,0.033499801,"polymerase (DNA-directed), epsilon 4 (p12 subunit) [Source:MGI Symbol;Acc:MGI:1914229]",protein_coding,6
ENSMUSG00000004071,Cdip1,66626,1448.602211,-0.264885095,0.108168844,-2.448811368,0.014332849,0.040131371,cell death inducing Trp53 target 1 [Source:MGI Symbol;Acc:MGI:1913876],protein_coding,16
ENSMUSG00000024044,Epb41l3,13823,6625.719765,-0.265399138,0.103705157,-2.559170102,0.010492239,0.030908703,erythrocyte membrane protein band 4.1 like 3 [Source:MGI Symbol;Acc:MGI:103008],protein_coding,17
ENSMUSG00000022533,Atp13a3,224088,7339.59552,-0.265827767,0.080224567,-3.31354568,0.000921211,0.003771046,ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387],protein_coding,16
ENSMUSG00000003068,Stk11,20869,2634.708017,-0.265972232,0.096364064,-2.760076963,0.005778775,0.018728034,serine/threonine kinase 11 [Source:MGI Symbol;Acc:MGI:1341870],protein_coding,10
ENSMUSG00000022377,Asap1,13196,5560.342857,-0.266205429,0.088423243,-3.010582067,0.002607475,0.009368956,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1 [Source:MGI Symbol;Acc:MGI:1342335]",protein_coding,15
ENSMUSG00000015839,Nfe2l2,18024,4854.717602,-0.266634667,0.100199847,-2.661028668,0.007790232,0.02407508,"nuclear factor, erythroid derived 2, like 2 [Source:MGI Symbol;Acc:MGI:108420]",protein_coding,2
ENSMUSG00000000759,Tubgcp3,259279,2693.218237,-0.267069961,0.10814446,-2.469566741,0.013527678,0.038215979,"tubulin, gamma complex associated protein 3 [Source:MGI Symbol;Acc:MGI:2183752]",protein_coding,8
ENSMUSG00000045078,Rnf216,108086,2266.069463,-0.267933354,0.104635171,-2.560643344,0.010447855,0.030805286,ring finger protein 216 [Source:MGI Symbol;Acc:MGI:1344349],protein_coding,5
ENSMUSG00000062031,Pgghg,212974,1186.385815,-0.26820352,0.108378938,-2.474683054,0.013335446,0.037759619,protein glucosylgalactosylhydroxylysine glucosidase [Source:MGI Symbol;Acc:MGI:2444047],protein_coding,7
ENSMUSG00000036968,Cnpy4,66455,1602.380255,-0.269864925,0.107970341,-2.499435698,0.012439127,0.035634456,canopy FGF signaling regulator 4 [Source:MGI Symbol;Acc:MGI:1913705],protein_coding,5
ENSMUSG00000053950,Adnp2,240442,1743.018134,-0.27009722,0.101179348,-2.66948962,0.007596662,0.023537577,ADNP homeobox 2 [Source:MGI Symbol;Acc:MGI:2448562],protein_coding,18
ENSMUSG00000047714,Ppp1r2,66849,2847.145172,-0.270392627,0.096428275,-2.804080311,0.005046033,0.016660165,"protein phosphatase 1, regulatory inhibitor subunit 2 [Source:MGI Symbol;Acc:MGI:1914099]",protein_coding,16
ENSMUSG00000066306,Numa1,101706,6008.753389,-0.271514676,0.081147436,-3.345942768,0.000820033,0.003409517,nuclear mitotic apparatus protein 1 [Source:MGI Symbol;Acc:MGI:2443665],protein_coding,7
ENSMUSG00000017550,Atad5,237877,1682.50648,-0.272102356,0.107152646,-2.539389993,0.011104596,0.032406742,"ATPase family, AAA domain containing 5 [Source:MGI Symbol;Acc:MGI:2442925]",protein_coding,11
ENSMUSG00000017715,Pgs1,74451,1977.821816,-0.27255022,0.097320289,-2.800548803,0.005101579,0.016829625,phosphatidylglycerophosphate synthase 1 [Source:MGI Symbol;Acc:MGI:1921701],protein_coding,11
ENSMUSG00000031483,Erlin2,244373,1823.240019,-0.273079553,0.10270112,-2.65897347,0.007837913,0.024177229,ER lipid raft associated 2 [Source:MGI Symbol;Acc:MGI:2387215],protein_coding,8
ENSMUSG00000042557,Sin3a,20466,2535.557944,-0.273452927,0.105565252,-2.590368737,0.009587318,0.028582972,"transcriptional regulator, SIN3A (yeast) [Source:MGI Symbol;Acc:MGI:107157]",protein_coding,9
ENSMUSG00000026281,Dtymk,21915,1691.141109,-0.273520668,0.107641215,-2.54104032,0.011052317,0.032268021,deoxythymidylate kinase [Source:MGI Symbol;Acc:MGI:108396],protein_coding,1
ENSMUSG00000033475,Tomm6,66119,2263.302816,-0.273833877,0.108877463,-2.515064823,0.01190105,0.034345399,translocase of outer mitochondrial membrane 6 [Source:MGI Symbol;Acc:MGI:1913369],protein_coding,17
ENSMUSG00000017146,Brca1,12189,2639.894786,-0.275710502,0.105861237,-2.604451914,0.009202133,0.027614733,"breast cancer 1, early onset [Source:MGI Symbol;Acc:MGI:104537]",protein_coding,11
ENSMUSG00000020777,Acox1,11430,3010.291889,-0.275921976,0.091034956,-3.03094534,0.002437894,0.008845957,"acyl-Coenzyme A oxidase 1, palmitoyl [Source:MGI Symbol;Acc:MGI:1330812]",protein_coding,11
ENSMUSG00000029463,Fam216a,68948,1301.182705,-0.276300948,0.109496568,-2.523375429,0.011623423,0.033683533,"family with sequence similarity 216, member A [Source:MGI Symbol;Acc:MGI:1916198]",protein_coding,5
ENSMUSG00000029787,Avl9,78937,1930.740417,-0.27646234,0.109423498,-2.526535383,0.011519378,0.033440508,AVL9 cell migration associated [Source:MGI Symbol;Acc:MGI:1926187],protein_coding,6
ENSMUSG00000053110,Yap1,22601,4960.591998,-0.276469464,0.087037097,-3.176455466,0.001490867,0.005747946,yes-associated protein 1 [Source:MGI Symbol;Acc:MGI:103262],protein_coding,9
ENSMUSG00000022898,Vps26c,13185,1602.475694,-0.277113389,0.114879427,-2.412210745,0.015856113,0.043514034,VPS26 endosomal protein sorting factor C [Source:MGI Symbol;Acc:MGI:1206040],protein_coding,16
ENSMUSG00000041215,Yeats2,208146,2608.450826,-0.277867766,0.089469335,-3.105731885,0.001898087,0.007123201,YEATS domain containing 2 [Source:MGI Symbol;Acc:MGI:2447762],protein_coding,16
ENSMUSG00000047514,Tspyl1,22110,1823.645302,-0.278004366,0.100646066,-2.762198039,0.005741364,0.018615896,"testis-specific protein, Y-encoded-like 1 [Source:MGI Symbol;Acc:MGI:1298395]",protein_coding,10
ENSMUSG00000041685,Fcho2,218503,2146.355867,-0.278389244,0.106918605,-2.603749314,0.009221017,0.02766514,FCH domain only 2 [Source:MGI Symbol;Acc:MGI:3505790],protein_coding,13
ENSMUSG00000027651,Rprd1b,70470,1440.650939,-0.278773341,0.106801191,-2.610208173,0.009048714,0.027254436,regulation of nuclear pre-mRNA domain containing 1B [Source:MGI Symbol;Acc:MGI:1917720],protein_coding,2
